id,claim_id,book_name,chunk_id,label,confidence,verifier_model,run_id
46,46_c04,In search of the castaways,castaways_ch000_w0128,NEUTRAL,0.8457647511817117,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
46,46_c04,In search of the castaways,castaways_ch000_w0150,NEUTRAL,0.7870527795397012,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
46,46_c04,In search of the castaways,castaways_ch000_w0136,NEUTRAL,0.912046578217163,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
46,46_c04,In search of the castaways,castaways_ch000_w0142,NEUTRAL,0.7926627987184426,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
46,46_c04,In search of the castaways,castaways_ch000_w0232,NEUTRAL,0.8570675086507006,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
46,46_c04,In search of the castaways,castaways_ch000_w0107,SUPPORT,0.5974751202145209,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
46,46_c04,In search of the castaways,castaways_ch000_w0100,NEUTRAL,0.8818013328357072,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
46,46_c04,In search of the castaways,castaways_ch000_w0129,NEUTRAL,0.7928428415440455,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
46,46_c05,In search of the castaways,castaways_ch000_w0121,SUPPORT,0.5556517422199249,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
46,46_c05,In search of the castaways,castaways_ch000_w0344,NEUTRAL,0.8847145044873805,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
46,46_c05,In search of the castaways,castaways_ch000_w0171,NEUTRAL,0.7982222452882629,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
46,46_c05,In search of the castaways,castaways_ch000_w0081,NEUTRAL,0.4681043814423055,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
46,46_c05,In search of the castaways,castaways_ch000_w0220,NEUTRAL,0.8376098705353534,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
46,46_c05,In search of the castaways,castaways_ch000_w0055,NEUTRAL,0.8590034459172413,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
46,46_c05,In search of the castaways,castaways_ch000_w0387,NEUTRAL,0.8485227112721795,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
46,46_c05,In search of the castaways,castaways_ch000_w0416,NEUTRAL,0.651941082367005,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
46,46_c05,In search of the castaways,castaways_ch000_w0155,NEUTRAL,0.7088100155646081,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
46,46_c05,In search of the castaways,castaways_ch000_w0128,NEUTRAL,0.523287498118757,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
46,46_c05,In search of the castaways,castaways_ch000_w0084,NEUTRAL,0.820991211308049,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
46,46_c05,In search of the castaways,castaways_ch000_w0200,NEUTRAL,0.7697183139736549,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
137,137_c01,The Count of Monte Cristo,montecristo_ch000_w0947,NEUTRAL,0.9796165257692337,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
137,137_c01,The Count of Monte Cristo,montecristo_ch000_w0217,NEUTRAL,0.8692771458182031,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
137,137_c01,The Count of Monte Cristo,montecristo_ch000_w0218,NEUTRAL,0.9316332319015121,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
137,137_c01,The Count of Monte Cristo,montecristo_ch000_w0613,CONTRADICT,0.6749180559995669,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
137,137_c01,The Count of Monte Cristo,montecristo_ch000_w0188,NEUTRAL,0.9413527894162061,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
137,137_c01,The Count of Monte Cristo,montecristo_ch000_w1225,NEUTRAL,0.9388376199622487,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
137,137_c01,The Count of Monte Cristo,montecristo_ch000_w1220,NEUTRAL,0.8987233031427381,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
137,137_c01,The Count of Monte Cristo,montecristo_ch000_w0219,NEUTRAL,0.9268411530781224,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
137,137_c01,The Count of Monte Cristo,montecristo_ch000_w0784,NEUTRAL,0.9124134599057547,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
137,137_c01,The Count of Monte Cristo,montecristo_ch000_w0143,NEUTRAL,0.9596931093755777,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
137,137_c01,The Count of Monte Cristo,montecristo_ch000_w0583,NEUTRAL,0.9209983592202737,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
137,137_c01,The Count of Monte Cristo,montecristo_ch000_w0075,NEUTRAL,0.8624021422927513,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
137,137_c02,The Count of Monte Cristo,montecristo_ch000_w0583,NEUTRAL,0.7461288839578628,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
137,137_c02,The Count of Monte Cristo,montecristo_ch000_w0887,CONTRADICT,0.9452757046488438,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
137,137_c02,The Count of Monte Cristo,montecristo_ch000_w1483,NEUTRAL,0.6803075154608758,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
137,137_c02,The Count of Monte Cristo,montecristo_ch000_w1241,NEUTRAL,0.8171257378498916,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
137,137_c02,The Count of Monte Cristo,montecristo_ch000_w1246,NEUTRAL,0.5038042208483939,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
137,137_c02,The Count of Monte Cristo,montecristo_ch000_w1482,NEUTRAL,0.6294259573757298,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
137,137_c02,The Count of Monte Cristo,montecristo_ch000_w1387,NEUTRAL,0.722199539228742,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
137,137_c02,The Count of Monte Cristo,montecristo_ch000_w0089,NEUTRAL,0.864398712344526,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
137,137_c02,The Count of Monte Cristo,montecristo_ch000_w1484,CONTRADICT,0.9065364152055478,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
137,137_c02,The Count of Monte Cristo,montecristo_ch000_w1375,NEUTRAL,0.6133036564346573,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
137,137_c02,The Count of Monte Cristo,montecristo_ch000_w0241,CONTRADICT,0.3852639245507324,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
137,137_c02,The Count of Monte Cristo,montecristo_ch000_w0558,NEUTRAL,0.6954174252058019,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
74,74_c01,In search of the castaways,castaways_ch000_w0375,NEUTRAL,0.9652805030345917,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
74,74_c01,In search of the castaways,castaways_ch000_w0377,NEUTRAL,0.7668001522618979,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
74,74_c01,In search of the castaways,castaways_ch000_w0368,NEUTRAL,0.916309808257792,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
74,74_c01,In search of the castaways,castaways_ch000_w0376,NEUTRAL,0.8384597948231478,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
74,74_c01,In search of the castaways,castaways_ch000_w0367,NEUTRAL,0.7155018367256729,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
74,74_c01,In search of the castaways,castaways_ch000_w0374,NEUTRAL,0.9007563376148091,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
74,74_c01,In search of the castaways,castaways_ch000_w0380,NEUTRAL,0.5919548197255887,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
74,74_c01,In search of the castaways,castaways_ch000_w0366,NEUTRAL,0.8365023432320445,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
74,74_c01,In search of the castaways,castaways_ch000_w0378,NEUTRAL,0.6898006079921365,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
74,74_c01,In search of the castaways,castaways_ch000_w0381,NEUTRAL,0.55,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
74,74_c01,In search of the castaways,castaways_ch000_w0379,NEUTRAL,0.8450223343768227,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
74,74_c01,In search of the castaways,castaways_ch000_w0411,NEUTRAL,0.7344707313333895,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
109,109_c01,The Count of Monte Cristo,montecristo_ch000_w1125,NEUTRAL,0.7847434252500534,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
109,109_c01,The Count of Monte Cristo,montecristo_ch000_w0132,NEUTRAL,0.716256459399212,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
109,109_c01,The Count of Monte Cristo,montecristo_ch000_w1087,NEUTRAL,0.839048610598954,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
109,109_c01,The Count of Monte Cristo,montecristo_ch000_w1126,NEUTRAL,0.6702991949124794,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
109,109_c01,The Count of Monte Cristo,montecristo_ch000_w1036,NEUTRAL,0.8950715548700264,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
109,109_c01,The Count of Monte Cristo,montecristo_ch000_w1034,NEUTRAL,0.8961896557623665,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
109,109_c01,The Count of Monte Cristo,montecristo_ch000_w1090,NEUTRAL,0.8428557865897974,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
109,109_c01,The Count of Monte Cristo,montecristo_ch000_w0321,NEUTRAL,0.9048031465937633,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
109,109_c01,The Count of Monte Cristo,montecristo_ch000_w0126,NEUTRAL,0.8642157969695448,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
109,109_c01,The Count of Monte Cristo,montecristo_ch000_w0842,NEUTRAL,0.612275695750851,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
109,109_c01,The Count of Monte Cristo,montecristo_ch000_w0863,NEUTRAL,0.654541687204423,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
109,109_c01,The Count of Monte Cristo,montecristo_ch000_w1022,NEUTRAL,0.47363631994876587,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
109,109_c02,The Count of Monte Cristo,montecristo_ch000_w1087,NEUTRAL,0.9226745039224624,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
109,109_c02,The Count of Monte Cristo,montecristo_ch000_w1125,NEUTRAL,0.7871485382133534,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
109,109_c02,The Count of Monte Cristo,montecristo_ch000_w0863,NEUTRAL,0.8979078687239427,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
109,109_c02,The Count of Monte Cristo,montecristo_ch000_w0841,NEUTRAL,0.8129162784419192,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
109,109_c02,The Count of Monte Cristo,montecristo_ch000_w0126,NEUTRAL,0.8623059543380445,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
109,109_c02,The Count of Monte Cristo,montecristo_ch000_w1034,NEUTRAL,0.9336297970944374,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
109,109_c02,The Count of Monte Cristo,montecristo_ch000_w0740,NEUTRAL,0.9215721969523158,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
109,109_c02,The Count of Monte Cristo,montecristo_ch000_w1029,NEUTRAL,0.6715830300887367,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
109,109_c02,The Count of Monte Cristo,montecristo_ch000_w0858,NEUTRAL,0.7791563867408599,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
109,109_c02,The Count of Monte Cristo,montecristo_ch000_w1048,CONTRADICT,0.7391666514738258,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
109,109_c02,The Count of Monte Cristo,montecristo_ch000_w0123,CONTRADICT,0.647076453846809,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
109,109_c02,The Count of Monte Cristo,montecristo_ch000_w1246,NEUTRAL,0.5780829900894922,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
104,104_c01,The Count of Monte Cristo,montecristo_ch000_w0705,NEUTRAL,0.9008715271949768,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
104,104_c01,The Count of Monte Cristo,montecristo_ch000_w0120,NEUTRAL,0.8229029612452108,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
104,104_c01,The Count of Monte Cristo,montecristo_ch000_w0192,NEUTRAL,0.9346981192884782,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
104,104_c01,The Count of Monte Cristo,montecristo_ch000_w0121,NEUTRAL,0.896186903763726,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
104,104_c01,The Count of Monte Cristo,montecristo_ch000_w0864,NEUTRAL,0.8987468129411738,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
104,104_c01,The Count of Monte Cristo,montecristo_ch000_w0616,NEUTRAL,0.8945208932208739,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
104,104_c01,The Count of Monte Cristo,montecristo_ch000_w0343,NEUTRAL,0.8629636777386892,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
104,104_c01,The Count of Monte Cristo,montecristo_ch000_w0063,NEUTRAL,0.8263518319668017,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
104,104_c01,The Count of Monte Cristo,montecristo_ch000_w0483,NEUTRAL,0.7659267661882156,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
104,104_c01,The Count of Monte Cristo,montecristo_ch000_w1283,NEUTRAL,0.8265161593073296,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
104,104_c01,The Count of Monte Cristo,montecristo_ch000_w0077,NEUTRAL,0.7629730087127633,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
104,104_c01,The Count of Monte Cristo,montecristo_ch000_w0784,NEUTRAL,0.9033236866646379,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
104,104_c02,The Count of Monte Cristo,montecristo_ch000_w1202,NEUTRAL,0.8939837634563446,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
104,104_c02,The Count of Monte Cristo,montecristo_ch000_w1200,NEUTRAL,0.8976633192343743,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
104,104_c02,The Count of Monte Cristo,montecristo_ch000_w1047,NEUTRAL,0.8300763355242292,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
104,104_c02,The Count of Monte Cristo,montecristo_ch000_w1048,NEUTRAL,0.6162394833735474,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
104,104_c02,The Count of Monte Cristo,montecristo_ch000_w0616,NEUTRAL,0.9439052244996895,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
104,104_c02,The Count of Monte Cristo,montecristo_ch000_w1413,CONTRADICT,0.5685866826184113,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
104,104_c02,The Count of Monte Cristo,montecristo_ch000_w0842,NEUTRAL,0.7178639275614193,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
104,104_c02,The Count of Monte Cristo,montecristo_ch000_w1151,NEUTRAL,0.6506017728559251,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
104,104_c02,The Count of Monte Cristo,montecristo_ch000_w1079,NEUTRAL,0.9052190759444774,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
104,104_c02,The Count of Monte Cristo,montecristo_ch000_w0192,NEUTRAL,0.6415567883787151,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
104,104_c02,The Count of Monte Cristo,montecristo_ch000_w0705,NEUTRAL,0.7370511088818323,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
104,104_c02,The Count of Monte Cristo,montecristo_ch000_w1083,CONTRADICT,0.9120547224822934,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
35,35_c01,In search of the castaways,castaways_ch000_w0422,NEUTRAL,0.6301048457622528,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
35,35_c01,In search of the castaways,castaways_ch000_w0298,SUPPORT,0.4759366136422693,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
35,35_c01,In search of the castaways,castaways_ch000_w0019,NEUTRAL,0.7264662322533058,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
35,35_c01,In search of the castaways,castaways_ch000_w0297,NEUTRAL,0.8583796843239466,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
35,35_c01,In search of the castaways,castaways_ch000_w0436,NEUTRAL,0.8893891026060643,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
35,35_c01,In search of the castaways,castaways_ch000_w0421,NEUTRAL,0.6962824839701667,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
35,35_c01,In search of the castaways,castaways_ch000_w0198,NEUTRAL,0.9146618330401646,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
35,35_c01,In search of the castaways,castaways_ch000_w0425,NEUTRAL,0.827762783831774,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
35,35_c01,In search of the castaways,castaways_ch000_w0435,NEUTRAL,0.7924507355861536,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
35,35_c01,In search of the castaways,castaways_ch000_w0426,NEUTRAL,0.7604760591906621,mnli:MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,run_20260201_223201
