id,claim_id,book_name,k_found,buckets_covered,unique_chapters,split,run_id
11,11_c02,In search of the castaways,12,2,1,train,run_20260201_223201
65,65_c01,In search of the castaways,12,2,1,train,run_20260201_223201
65,65_c02,In search of the castaways,12,3,1,train,run_20260201_223201
65,65_c03,In search of the castaways,12,3,1,train,run_20260201_223201
107,107_c01,The Count of Monte Cristo,12,3,1,train,run_20260201_223201
107,107_c02,The Count of Monte Cristo,12,3,1,train,run_20260201_223201
107,107_c03,The Count of Monte Cristo,12,3,1,train,run_20260201_223201
66,66_c01,In search of the castaways,12,3,1,train,run_20260201_223201
66,66_c02,In search of the castaways,12,3,1,train,run_20260201_223201
89,89_c01,The Count of Monte Cristo,12,3,1,train,run_20260201_223201
89,89_c02,The Count of Monte Cristo,12,3,1,train,run_20260201_223201
34,34_c01,In search of the castaways,12,2,1,train,run_20260201_223201
34,34_c02,In search of the castaways,12,3,1,train,run_20260201_223201
99,99_c01,The Count of Monte Cristo,12,3,1,train,run_20260201_223201
99,99_c02,The Count of Monte Cristo,12,3,1,train,run_20260201_223201
123,123_c01,The Count of Monte Cristo,12,3,1,train,run_20260201_223201
116,116_c01,The Count of Monte Cristo,12,3,1,train,run_20260201_223201
43,43_c01,In search of the castaways,12,2,1,train,run_20260201_223201
43,43_c02,In search of the castaways,12,3,1,train,run_20260201_223201
108,108_c01,The Count of Monte Cristo,12,3,1,train,run_20260201_223201
108,108_c02,The Count of Monte Cristo,12,3,1,train,run_20260201_223201
128,128_c01,The Count of Monte Cristo,12,2,1,train,run_20260201_223201
29,29_c01,In search of the castaways,12,3,1,train,run_20260201_223201
69,69_c01,In search of the castaways,12,2,1,train,run_20260201_223201
69,69_c02,In search of the castaways,12,1,1,train,run_20260201_223201
69,69_c03,In search of the castaways,12,1,1,train,run_20260201_223201
69,69_c04,In search of the castaways,12,1,1,train,run_20260201_223201
69,69_c05,In search of the castaways,12,1,1,train,run_20260201_223201
50,50_c01,In search of the castaways,12,3,1,train,run_20260201_223201
50,50_c02,In search of the castaways,12,1,1,train,run_20260201_223201
50,50_c03,In search of the castaways,12,3,1,train,run_20260201_223201
5,5_c01,In search of the castaways,12,3,1,train,run_20260201_223201
5,5_c02,In search of the castaways,12,2,1,train,run_20260201_223201
39,39_c01,In search of the castaways,12,3,1,train,run_20260201_223201
39,39_c02,In search of the castaways,12,3,1,train,run_20260201_223201
39,39_c03,In search of the castaways,12,3,1,train,run_20260201_223201
19,19_c01,In search of the castaways,12,3,1,train,run_20260201_223201
19,19_c02,In search of the castaways,12,2,1,train,run_20260201_223201
113,113_c01,The Count of Monte Cristo,12,3,1,train,run_20260201_223201
113,113_c02,The Count of Monte Cristo,12,3,1,train,run_20260201_223201
139,139_c01,The Count of Monte Cristo,12,2,1,train,run_20260201_223201
139,139_c02,The Count of Monte Cristo,12,2,1,train,run_20260201_223201
71,71_c01,In search of the castaways,12,2,1,train,run_20260201_223201
71,71_c02,In search of the castaways,12,1,1,train,run_20260201_223201
71,71_c03,In search of the castaways,12,2,1,train,run_20260201_223201
71,71_c04,In search of the castaways,12,1,1,train,run_20260201_223201
71,71_c05,In search of the castaways,12,1,1,train,run_20260201_223201
26,26_c01,In search of the castaways,12,3,1,train,run_20260201_223201
26,26_c02,In search of the castaways,12,3,1,train,run_20260201_223201
26,26_c03,In search of the castaways,12,3,1,train,run_20260201_223201
26,26_c04,In search of the castaways,12,2,1,train,run_20260201_223201
117,117_c01,The Count of Monte Cristo,12,3,1,train,run_20260201_223201
117,117_c02,The Count of Monte Cristo,12,1,1,train,run_20260201_223201
6,6_c01,In search of the castaways,12,2,1,train,run_20260201_223201
6,6_c02,In search of the castaways,12,2,1,train,run_20260201_223201
6,6_c03,In search of the castaways,12,2,1,train,run_20260201_223201
6,6_c04,In search of the castaways,12,2,1,train,run_20260201_223201
76,76_c01,In search of the castaways,12,2,1,train,run_20260201_223201
76,76_c02,In search of the castaways,12,1,1,train,run_20260201_223201
17,17_c01,In search of the castaways,12,3,1,train,run_20260201_223201
17,17_c02,In search of the castaways,12,3,1,train,run_20260201_223201
17,17_c03,In search of the castaways,12,2,1,train,run_20260201_223201
17,17_c04,In search of the castaways,12,3,1,train,run_20260201_223201
20,20_c01,In search of the castaways,12,2,1,train,run_20260201_223201
20,20_c02,In search of the castaways,12,3,1,train,run_20260201_223201
10,10_c01,In search of the castaways,12,2,1,train,run_20260201_223201
10,10_c02,In search of the castaways,12,2,1,train,run_20260201_223201
122,122_c01,The Count of Monte Cristo,12,2,1,train,run_20260201_223201
62,62_c01,In search of the castaways,12,3,1,train,run_20260201_223201
62,62_c02,In search of the castaways,12,3,1,train,run_20260201_223201
62,62_c03,In search of the castaways,12,3,1,train,run_20260201_223201
36,36_c01,In search of the castaways,12,3,1,train,run_20260201_223201
73,73_c01,In search of the castaways,12,1,1,train,run_20260201_223201
98,98_c01,The Count of Monte Cristo,12,3,1,train,run_20260201_223201
25,25_c01,In search of the castaways,12,2,1,train,run_20260201_223201
25,25_c02,In search of the castaways,12,2,1,train,run_20260201_223201
120,120_c01,The Count of Monte Cristo,12,2,1,train,run_20260201_223201
120,120_c02,The Count of Monte Cristo,12,3,1,train,run_20260201_223201
105,105_c01,The Count of Monte Cristo,12,3,1,train,run_20260201_223201
57,57_c01,In search of the castaways,12,3,1,train,run_20260201_223201
57,57_c02,In search of the castaways,12,3,1,train,run_20260201_223201
106,106_c01,The Count of Monte Cristo,12,3,1,train,run_20260201_223201
106,106_c02,The Count of Monte Cristo,12,3,1,train,run_20260201_223201
106,106_c03,The Count of Monte Cristo,12,3,1,train,run_20260201_223201
118,118_c01,The Count of Monte Cristo,12,3,1,train,run_20260201_223201
118,118_c02,The Count of Monte Cristo,12,3,1,train,run_20260201_223201
126,126_c01,The Count of Monte Cristo,12,2,1,train,run_20260201_223201
126,126_c02,The Count of Monte Cristo,12,2,1,train,run_20260201_223201
4,4_c01,In search of the castaways,12,3,1,train,run_20260201_223201
4,4_c02,In search of the castaways,12,2,1,train,run_20260201_223201
125,125_c01,The Count of Monte Cristo,12,2,1,train,run_20260201_223201
125,125_c02,The Count of Monte Cristo,12,3,1,train,run_20260201_223201
40,40_c01,In search of the castaways,12,3,1,train,run_20260201_223201
40,40_c02,In search of the castaways,12,3,1,train,run_20260201_223201
96,96_c01,The Count of Monte Cristo,12,2,1,train,run_20260201_223201
96,96_c02,The Count of Monte Cristo,12,2,1,train,run_20260201_223201
45,45_c01,In search of the castaways,12,2,1,train,run_20260201_223201
45,45_c02,In search of the castaways,12,3,1,train,run_20260201_223201
45,45_c03,In search of the castaways,12,3,1,train,run_20260201_223201
54,54_c01,In search of the castaways,12,3,1,train,run_20260201_223201
54,54_c02,In search of the castaways,12,2,1,train,run_20260201_223201
54,54_c03,In search of the castaways,12,3,1,train,run_20260201_223201
8,8_c01,In search of the castaways,12,3,1,train,run_20260201_223201
8,8_c02,In search of the castaways,12,2,1,train,run_20260201_223201
32,32_c01,In search of the castaways,12,3,1,train,run_20260201_223201
32,32_c02,In search of the castaways,12,3,1,train,run_20260201_223201
14,14_c01,In search of the castaways,12,2,1,train,run_20260201_223201
14,14_c02,In search of the castaways,12,3,1,train,run_20260201_223201
14,14_c03,In search of the castaways,12,3,1,train,run_20260201_223201
63,63_c01,In search of the castaways,12,3,1,train,run_20260201_223201
41,41_c01,In search of the castaways,12,3,1,train,run_20260201_223201
41,41_c02,In search of the castaways,12,3,1,train,run_20260201_223201
41,41_c03,In search of the castaways,12,3,1,train,run_20260201_223201
23,23_c01,In search of the castaways,12,2,1,train,run_20260201_223201
23,23_c02,In search of the castaways,12,2,1,train,run_20260201_223201
23,23_c03,In search of the castaways,12,2,1,train,run_20260201_223201
90,90_c01,The Count of Monte Cristo,12,3,1,train,run_20260201_223201
90,90_c02,The Count of Monte Cristo,12,2,1,train,run_20260201_223201
100,100_c01,The Count of Monte Cristo,12,2,1,train,run_20260201_223201
100,100_c02,The Count of Monte Cristo,12,3,1,train,run_20260201_223201
138,138_c01,The Count of Monte Cristo,12,3,1,train,run_20260201_223201
138,138_c02,The Count of Monte Cristo,12,2,1,train,run_20260201_223201
138,138_c03,The Count of Monte Cristo,12,3,1,train,run_20260201_223201
130,130_c01,The Count of Monte Cristo,12,3,1,train,run_20260201_223201
48,48_c01,In search of the castaways,12,3,1,train,run_20260201_223201
48,48_c02,In search of the castaways,12,3,1,train,run_20260201_223201
95,95_c01,The Count of Monte Cristo,12,2,1,test,run_20260201_223201
95,95_c02,The Count of Monte Cristo,12,2,1,test,run_20260201_223201
95,95_c03,The Count of Monte Cristo,12,3,1,test,run_20260201_223201
136,136_c01,The Count of Monte Cristo,12,2,1,test,run_20260201_223201
136,136_c02,The Count of Monte Cristo,12,2,1,test,run_20260201_223201
59,59_c01,In search of the castaways,12,3,1,test,run_20260201_223201
59,59_c02,In search of the castaways,12,3,1,test,run_20260201_223201
60,60_c01,In search of the castaways,12,3,1,test,run_20260201_223201
60,60_c02,In search of the castaways,12,3,1,test,run_20260201_223201
124,124_c01,The Count of Monte Cristo,12,3,1,test,run_20260201_223201
111,111_c01,The Count of Monte Cristo,12,3,1,test,run_20260201_223201
135,135_c01,The Count of Monte Cristo,12,2,1,test,run_20260201_223201
135,135_c02,The Count of Monte Cristo,12,2,1,test,run_20260201_223201
135,135_c03,The Count of Monte Cristo,12,3,1,test,run_20260201_223201
27,27_c01,In search of the castaways,12,2,1,test,run_20260201_223201
27,27_c02,In search of the castaways,12,3,1,test,run_20260201_223201
110,110_c01,The Count of Monte Cristo,12,3,1,test,run_20260201_223201
110,110_c02,The Count of Monte Cristo,12,3,1,test,run_20260201_223201
110,110_c03,The Count of Monte Cristo,12,3,1,test,run_20260201_223201
42,42_c01,In search of the castaways,12,3,1,test,run_20260201_223201
42,42_c02,In search of the castaways,12,3,1,test,run_20260201_223201
42,42_c03,In search of the castaways,12,3,1,test,run_20260201_223201
56,56_c01,In search of the castaways,12,2,1,test,run_20260201_223201
56,56_c02,In search of the castaways,12,3,1,test,run_20260201_223201
80,80_c01,In search of the castaways,12,1,1,test,run_20260201_223201
80,80_c02,In search of the castaways,12,1,1,test,run_20260201_223201
80,80_c03,In search of the castaways,12,1,1,test,run_20260201_223201
80,80_c04,In search of the castaways,12,1,1,test,run_20260201_223201
80,80_c05,In search of the castaways,12,1,1,test,run_20260201_223201
80,80_c06,In search of the castaways,12,1,1,test,run_20260201_223201
28,28_c01,In search of the castaways,12,3,1,test,run_20260201_223201
28,28_c02,In search of the castaways,12,3,1,test,run_20260201_223201
28,28_c03,In search of the castaways,12,3,1,test,run_20260201_223201
28,28_c04,In search of the castaways,12,3,1,test,run_20260201_223201
101,101_c01,The Count of Monte Cristo,12,3,1,test,run_20260201_223201
101,101_c02,The Count of Monte Cristo,12,3,1,test,run_20260201_223201
91,91_c01,The Count of Monte Cristo,12,3,1,test,run_20260201_223201
91,91_c02,The Count of Monte Cristo,12,3,1,test,run_20260201_223201
91,91_c03,The Count of Monte Cristo,12,3,1,test,run_20260201_223201
24,24_c01,In search of the castaways,12,2,1,test,run_20260201_223201
24,24_c02,In search of the castaways,12,3,1,test,run_20260201_223201
119,119_c01,The Count of Monte Cristo,12,3,1,test,run_20260201_223201
119,119_c02,The Count of Monte Cristo,12,3,1,test,run_20260201_223201
93,93_c01,The Count of Monte Cristo,12,3,1,test,run_20260201_223201
93,93_c02,The Count of Monte Cristo,12,3,1,test,run_20260201_223201
72,72_c01,In search of the castaways,12,1,1,test,run_20260201_223201
72,72_c02,In search of the castaways,12,1,1,test,run_20260201_223201
16,16_c01,In search of the castaways,12,3,1,test,run_20260201_223201
16,16_c02,In search of the castaways,12,3,1,test,run_20260201_223201
30,30_c01,In search of the castaways,12,2,1,test,run_20260201_223201
30,30_c02,In search of the castaways,12,3,1,test,run_20260201_223201
30,30_c03,In search of the castaways,12,3,1,test,run_20260201_223201
30,30_c04,In search of the castaways,12,3,1,test,run_20260201_223201
97,97_c01,The Count of Monte Cristo,12,3,1,test,run_20260201_223201
97,97_c02,The Count of Monte Cristo,12,3,1,test,run_20260201_223201
22,22_c01,In search of the castaways,12,3,1,test,run_20260201_223201
22,22_c02,In search of the castaways,12,2,1,test,run_20260201_223201
22,22_c03,In search of the castaways,12,2,1,test,run_20260201_223201
53,53_c01,In search of the castaways,12,2,1,test,run_20260201_223201
53,53_c02,In search of the castaways,12,3,1,test,run_20260201_223201
53,53_c03,In search of the castaways,12,3,1,test,run_20260201_223201
58,58_c01,In search of the castaways,12,2,1,test,run_20260201_223201
58,58_c02,In search of the castaways,12,3,1,test,run_20260201_223201
58,58_c03,In search of the castaways,12,3,1,test,run_20260201_223201
81,81_c01,In search of the castaways,12,1,1,test,run_20260201_223201
81,81_c02,In search of the castaways,12,1,1,test,run_20260201_223201
81,81_c03,In search of the castaways,12,1,1,test,run_20260201_223201
81,81_c04,In search of the castaways,12,1,1,test,run_20260201_223201
47,47_c01,In search of the castaways,12,3,1,test,run_20260201_223201
47,47_c02,In search of the castaways,12,2,1,test,run_20260201_223201
7,7_c01,In search of the castaways,12,2,1,test,run_20260201_223201
7,7_c02,In search of the castaways,12,3,1,test,run_20260201_223201
7,7_c03,In search of the castaways,12,3,1,test,run_20260201_223201
121,121_c01,The Count of Monte Cristo,12,2,1,test,run_20260201_223201
121,121_c02,The Count of Monte Cristo,12,3,1,test,run_20260201_223201
129,129_c01,The Count of Monte Cristo,12,3,1,test,run_20260201_223201
51,51_c01,In search of the castaways,12,2,1,test,run_20260201_223201
51,51_c02,In search of the castaways,12,2,1,test,run_20260201_223201
127,127_c01,The Count of Monte Cristo,12,2,1,test,run_20260201_223201
133,133_c01,The Count of Monte Cristo,12,2,1,test,run_20260201_223201
133,133_c02,The Count of Monte Cristo,12,3,1,test,run_20260201_223201
52,52_c01,In search of the castaways,12,2,1,test,run_20260201_223201
52,52_c02,In search of the castaways,12,2,1,test,run_20260201_223201
114,114_c01,The Count of Monte Cristo,12,2,1,test,run_20260201_223201
114,114_c02,The Count of Monte Cristo,12,3,1,test,run_20260201_223201
2,2_c01,In search of the castaways,12,2,1,test,run_20260201_223201
2,2_c02,In search of the castaways,12,2,1,test,run_20260201_223201
2,2_c03,In search of the castaways,12,2,1,test,run_20260201_223201
33,33_c01,In search of the castaways,12,3,1,test,run_20260201_223201
15,15_c01,In search of the castaways,12,2,1,test,run_20260201_223201
82,82_c01,In search of the castaways,12,2,1,test,run_20260201_223201
82,82_c02,In search of the castaways,12,2,1,test,run_20260201_223201
82,82_c03,In search of the castaways,12,1,1,test,run_20260201_223201
37,37_c01,In search of the castaways,12,3,1,test,run_20260201_223201
37,37_c02,In search of the castaways,12,3,1,test,run_20260201_223201
37,37_c03,In search of the castaways,12,3,1,test,run_20260201_223201
37,37_c04,In search of the castaways,12,3,1,test,run_20260201_223201
37,37_c05,In search of the castaways,12,3,1,test,run_20260201_223201
37,37_c06,In search of the castaways,12,3,1,test,run_20260201_223201
3,3_c01,In search of the castaways,12,3,1,test,run_20260201_223201
3,3_c02,In search of the castaways,12,2,1,test,run_20260201_223201
103,103_c01,The Count of Monte Cristo,12,3,1,test,run_20260201_223201
103,103_c02,The Count of Monte Cristo,12,3,1,test,run_20260201_223201
94,94_c01,The Count of Monte Cristo,12,3,1,test,run_20260201_223201
94,94_c02,The Count of Monte Cristo,12,3,1,test,run_20260201_223201
85,85_c01,In search of the castaways,12,1,1,test,run_20260201_223201
85,85_c02,In search of the castaways,12,1,1,test,run_20260201_223201
21,21_c01,In search of the castaways,12,3,1,test,run_20260201_223201
21,21_c02,In search of the castaways,12,3,1,test,run_20260201_223201
49,49_c01,In search of the castaways,12,2,1,test,run_20260201_223201
140,140_c01,The Count of Monte Cristo,12,3,1,test,run_20260201_223201
140,140_c02,The Count of Monte Cristo,12,2,1,test,run_20260201_223201
64,64_c01,In search of the castaways,12,3,1,test,run_20260201_223201
64,64_c02,In search of the castaways,12,2,1,test,run_20260201_223201
64,64_c03,In search of the castaways,12,3,1,test,run_20260201_223201
131,131_c01,The Count of Monte Cristo,12,2,1,test,run_20260201_223201
131,131_c02,The Count of Monte Cristo,12,3,1,test,run_20260201_223201
61,61_c01,In search of the castaways,12,3,1,test,run_20260201_223201
61,61_c02,In search of the castaways,12,2,1,test,run_20260201_223201
86,86_c01,In search of the castaways,12,1,1,test,run_20260201_223201
86,86_c02,In search of the castaways,12,1,1,test,run_20260201_223201
86,86_c03,In search of the castaways,12,1,1,test,run_20260201_223201
38,38_c01,In search of the castaways,12,3,1,test,run_20260201_223201
38,38_c02,In search of the castaways,12,3,1,test,run_20260201_223201
38,38_c03,In search of the castaways,12,3,1,test,run_20260201_223201
132,132_c01,The Count of Monte Cristo,12,2,1,test,run_20260201_223201
132,132_c02,The Count of Monte Cristo,12,3,1,test,run_20260201_223201
77,77_c01,In search of the castaways,12,2,1,test,run_20260201_223201
70,70_c01,In search of the castaways,12,1,1,test,run_20260201_223201
70,70_c02,In search of the castaways,12,1,1,test,run_20260201_223201
70,70_c03,In search of the castaways,12,2,1,test,run_20260201_223201
70,70_c04,In search of the castaways,12,1,1,test,run_20260201_223201
115,115_c01,The Count of Monte Cristo,12,3,1,test,run_20260201_223201
115,115_c02,The Count of Monte Cristo,12,2,1,test,run_20260201_223201
78,78_c01,In search of the castaways,12,1,1,test,run_20260201_223201
78,78_c02,In search of the castaways,12,2,1,test,run_20260201_223201
78,78_c03,In search of the castaways,12,1,1,test,run_20260201_223201
78,78_c04,In search of the castaways,12,1,1,test,run_20260201_223201
78,78_c05,In search of the castaways,12,2,1,test,run_20260201_223201
87,87_c01,The Count of Monte Cristo,12,3,1,test,run_20260201_223201
87,87_c02,The Count of Monte Cristo,12,3,1,test,run_20260201_223201
87,87_c03,The Count of Monte Cristo,12,3,1,test,run_20260201_223201
75,75_c01,In search of the castaways,12,1,1,test,run_20260201_223201
75,75_c02,In search of the castaways,12,1,1,test,run_20260201_223201
75,75_c03,In search of the castaways,12,1,1,test,run_20260201_223201
44,44_c01,In search of the castaways,12,3,1,test,run_20260201_223201
44,44_c02,In search of the castaways,12,3,1,test,run_20260201_223201
44,44_c03,In search of the castaways,12,3,1,test,run_20260201_223201
