id,claim_id,book_name,chunk_id,chapter_id,chunk_pos,time_bucket,retrieval_stage,score_vec,score_lex,score_rerank,score_lex_norm,rank,is_disjoint,run_id
100,100_c02,The Count of Monte Cristo,montecristo_ch117_w0125,ch117,0.081969,EARLY,BM25,,8.58525636069075,,0.5079718619680966,9,False,run_20260225_221138
100,100_c02,The Count of Monte Cristo,montecristo_ch118_w0776,ch118,0.631827,MID,BM25,,8.559917187059463,,0.5042021537748225,10,False,run_20260225_221138
100,100_c02,The Count of Monte Cristo,montecristo_ch117_w0061,ch117,0.040973,EARLY,BM25,,8.438966404675961,,0.48620830906746987,11,False,run_20260225_221138
100,100_c02,The Count of Monte Cristo,montecristo_ch118_w0631,ch118,0.538789,MID,BM25,,8.414076785629922,,0.48250548109799424,12,False,run_20260225_221138
101,101_c01,The Count of Monte Cristo,montecristo_ch118_w1296,ch118,0.967319,LATE,BM25,,13.10341513831396,,1.0,1,False,run_20260225_221138
101,101_c01,The Count of Monte Cristo,montecristo_ch118_w0773,ch118,0.6299,MID,BM25,,12.88865007665224,,0.9679919634468198,2,False,run_20260225_221138
101,101_c01,The Count of Monte Cristo,montecristo_ch118_w0631,ch118,0.538789,MID,BM25,,12.284388270554986,,0.8779343263823872,3,False,run_20260225_221138
101,101_c01,The Count of Monte Cristo,montecristo_ch118_w0343,ch118,0.354236,MID,BM25,,11.730133700931177,,0.7953296401870618,4,False,run_20260225_221138
101,101_c01,The Count of Monte Cristo,montecristo_ch118_w0483,ch118,0.44373,MID,BM25,,11.409298363416491,,0.7475131604893661,5,False,run_20260225_221138
101,101_c01,The Count of Monte Cristo,montecristo_ch118_w0916,ch118,0.722063,LATE,BM25,,11.392064273904722,,0.7449446357824826,6,False,run_20260225_221138
101,101_c01,The Count of Monte Cristo,montecristo_ch118_w0824,ch118,0.662954,LATE,BM25,,11.302828691616249,,0.7316451923924179,7,False,run_20260225_221138
101,101_c01,The Count of Monte Cristo,montecristo_ch118_w0628,ch118,0.536785,MID,BM25,,11.062487585723908,,0.6958253674958015,8,False,run_20260225_221138
101,101_c01,The Count of Monte Cristo,montecristo_ch118_w1297,ch118,0.967979,LATE,BM25,,10.853225802864317,,0.6646375255669144,9,False,run_20260225_221138
101,101_c01,The Count of Monte Cristo,montecristo_ch118_w0772,ch118,0.629246,MID,BM25,,10.37120862791447,,0.5927989162713437,10,False,run_20260225_221138
101,101_c01,The Count of Monte Cristo,montecristo_ch118_w0403,ch118,0.392564,MID,BM25,,10.33165925918816,,0.5869045793151733,11,False,run_20260225_221138
101,101_c01,The Count of Monte Cristo,montecristo_ch118_w0915,ch118,0.721403,LATE,BM25,,10.222807768342815,,0.5706816309878802,12,False,run_20260225_221138
101,101_c02,The Count of Monte Cristo,montecristo_ch118_w0773,ch118,0.6299,MID,BM25,,16.589357245434275,,1.0,1,False,run_20260225_221138
101,101_c02,The Count of Monte Cristo,montecristo_ch117_w0061,ch117,0.040973,EARLY,BM25,,14.004475104063628,,0.7475602949868876,2,False,run_20260225_221138
101,101_c02,The Count of Monte Cristo,montecristo_ch118_w0653,ch118,0.552998,MID,BM25,,12.081997747630254,,0.5598110707630353,3,False,run_20260225_221138
101,101_c02,The Count of Monte Cristo,montecristo_ch118_w0520,ch118,0.467502,MID,BM25,,11.936599913620977,,0.5456115118201332,4,False,run_20260225_221138
101,101_c02,The Count of Monte Cristo,montecristo_ch118_w1049,ch118,0.807203,LATE,BM25,,11.759738325333597,,0.528339201233569,5,False,run_20260225_221138
101,101_c02,The Count of Monte Cristo,montecristo_ch118_w1062,ch118,0.81559,LATE,BM25,,10.454073574716801,,0.4008279235561466,6,False,run_20260225_221138
101,101_c02,The Count of Monte Cristo,montecristo_ch117_w0125,ch117,0.081969,EARLY,BM25,,10.373081747847767,,0.392918258138113,7,False,run_20260225_221138
101,101_c02,The Count of Monte Cristo,montecristo_ch118_w0263,ch118,0.303028,EARLY,BM25,,10.066231266462278,,0.3629512264640847,8,False,run_20260225_221138
101,101_c02,The Count of Monte Cristo,montecristo_ch118_w0877,ch118,0.6972,LATE,BM25,,10.065530829578424,,0.3628828217668219,9,False,run_20260225_221138
101,101_c02,The Count of Monte Cristo,montecristo_ch118_w1245,ch118,0.934756,LATE,BM25,,9.923854312478573,,0.34904668679897877,10,False,run_20260225_221138
101,101_c02,The Count of Monte Cristo,montecristo_ch117_w0126,ch117,0.082601,EARLY,BM25,,9.625858173397301,,0.31994437058860264,11,False,run_20260225_221138
101,101_c02,The Count of Monte Cristo,montecristo_ch117_w0073,ch117,0.048846,EARLY,BM25,,9.621461870734768,,0.31951502747484284,12,False,run_20260225_221138
102,102_c01,The Count of Monte Cristo,montecristo_ch118_w0496,ch118,0.452064,MID,BM25,,12.64033732770032,,1.0,1,False,run_20260225_221138
102,102_c01,The Count of Monte Cristo,montecristo_ch117_w0189,ch117,0.122815,EARLY,BM25,,11.900125647616493,,0.8867337885969407,2,False,run_20260225_221138
102,102_c01,The Count of Monte Cristo,montecristo_ch118_w0495,ch118,0.451428,MID,BM25,,10.623417815463359,,0.691373646211425,3,False,run_20260225_221138
102,102_c01,The Count of Monte Cristo,montecristo_ch118_w0588,ch118,0.511427,MID,BM25,,10.503737817152599,,0.6730603713008628,4,False,run_20260225_221138
102,102_c01,The Count of Monte Cristo,montecristo_ch118_w0274,ch118,0.310117,EARLY,BM25,,10.50049167283894,,0.6725636505951937,5,False,run_20260225_221138
102,102_c01,The Count of Monte Cristo,montecristo_ch118_w1272,ch118,0.951929,LATE,BM25,,10.467908157127034,,0.6675777641546262,6,False,run_20260225_221138
102,102_c01,The Count of Monte Cristo,montecristo_ch118_w1035,ch118,0.79823,LATE,BM25,,10.382876988264481,,0.6545664072585227,7,False,run_20260225_221138
102,102_c01,The Count of Monte Cristo,montecristo_ch118_w0641,ch118,0.545196,MID,BM25,,10.144678202296918,,0.6181175443544698,8,False,run_20260225_221138
102,102_c01,The Count of Monte Cristo,montecristo_ch118_w1243,ch118,0.933467,LATE,BM25,,9.771599702035552,,0.5610295661213315,9,False,run_20260225_221138
102,102_c01,The Count of Monte Cristo,montecristo_ch118_w0611,ch118,0.526094,MID,BM25,,9.710230282464273,,0.5516388987786381,10,False,run_20260225_221138
102,102_c01,The Count of Monte Cristo,montecristo_ch118_w0692,ch118,0.578369,MID,BM25,,9.28653678059754,,0.4868058800033804,11,False,run_20260225_221138
102,102_c01,The Count of Monte Cristo,montecristo_ch118_w0655,ch118,0.554322,MID,BM25,,9.193617138864226,,0.47258743943125897,12,False,run_20260225_221138
102,102_c02,The Count of Monte Cristo,montecristo_ch118_w0496,ch118,0.452064,MID,BM25,,17.788281948917625,,1.0,1,False,run_20260225_221138
102,102_c02,The Count of Monte Cristo,montecristo_ch118_w0495,ch118,0.451428,MID,BM25,,15.416045700631912,,0.8186386084809826,2,False,run_20260225_221138
102,102_c02,The Count of Monte Cristo,montecristo_ch117_w0191,ch117,0.124117,EARLY,BM25,,10.706005833602438,,0.45854825701965096,3,False,run_20260225_221138
102,102_c02,The Count of Monte Cristo,montecristo_ch117_w0189,ch117,0.122815,EARLY,BM25,,9.575738619829462,,0.37213745589209773,4,False,run_20260225_221138
102,102_c02,The Count of Monte Cristo,montecristo_ch118_w0112,ch118,0.206598,EARLY,BM25,,8.241164461000409,,0.27010705031783483,5,False,run_20260225_221138
102,102_c02,The Count of Monte Cristo,montecristo_ch117_w0130,ch117,0.085227,EARLY,BM25,,8.135245855102882,,0.26200939741028334,6,False,run_20260225_221138
102,102_c02,The Count of Monte Cristo,montecristo_ch118_w0111,ch118,0.205943,EARLY,BM25,,8.110130755076693,,0.26008930640240807,7,False,run_20260225_221138
102,102_c02,The Count of Monte Cristo,montecristo_ch118_w1167,ch118,0.884176,LATE,BM25,,8.080309437334845,,0.2578094172528765,8,False,run_20260225_221138
102,102_c02,The Count of Monte Cristo,montecristo_ch118_w1066,ch118,0.818149,LATE,BM25,,7.9827641016507656,,0.2503519147260356,9,False,run_20260225_221138
102,102_c02,The Count of Monte Cristo,montecristo_ch117_w0127,ch117,0.083266,EARLY,BM25,,7.905220936071802,,0.24442361124346582,10,False,run_20260225_221138
102,102_c02,The Count of Monte Cristo,montecristo_ch118_w0274,ch118,0.310117,EARLY,BM25,,7.730725450050404,,0.23108314223179066,11,False,run_20260225_221138
102,102_c02,The Count of Monte Cristo,montecristo_ch118_w0406,ch118,0.394491,MID,BM25,,7.710683817946137,,0.2295509262523035,12,False,run_20260225_221138
103,103_c01,The Count of Monte Cristo,montecristo_ch118_w0496,ch118,0.452064,MID,BM25,,13.716904507913448,,1.0,1,False,run_20260225_221138
103,103_c01,The Count of Monte Cristo,montecristo_ch118_w0215,ch118,0.272077,EARLY,BM25,,12.574137771630463,,0.8364146086359395,2,False,run_20260225_221138
103,103_c01,The Count of Monte Cristo,montecristo_ch118_w0254,ch118,0.297303,EARLY,BM25,,11.537994835947757,,0.6880922587974427,3,False,run_20260225_221138
103,103_c01,The Count of Monte Cristo,montecristo_ch117_w0110,ch117,0.072427,EARLY,BM25,,10.21446381439872,,0.49863072367540606,4,False,run_20260225_221138
103,103_c01,The Count of Monte Cristo,montecristo_ch118_w0495,ch118,0.451428,MID,BM25,,10.208600375773027,,0.49779138098903875,5,False,run_20260225_221138
103,103_c01,The Count of Monte Cristo,montecristo_ch118_w1284,ch118,0.959471,LATE,BM25,,10.051979443694545,,0.4753713230223551,6,False,run_20260225_221138
103,103_c01,The Count of Monte Cristo,montecristo_ch118_w0653,ch118,0.552998,MID,BM25,,9.837691332834895,,0.4446962925313026,7,False,run_20260225_221138
103,103_c01,The Count of Monte Cristo,montecristo_ch118_w0100,ch118,0.199157,EARLY,BM25,,9.822375689680445,,0.4425038805544173,8,False,run_20260225_221138
103,103_c01,The Count of Monte Cristo,montecristo_ch117_w0140,ch117,0.091676,EARLY,BM25,,9.7540886052473,,0.43272868402704795,9,False,run_20260225_221138
103,103_c01,The Count of Monte Cristo,montecristo_ch118_w0125,ch118,0.214942,EARLY,BM25,,9.590510061661911,,0.4093126541221028,10,False,run_20260225_221138
103,103_c01,The Count of Monte Cristo,montecristo_ch118_w0512,ch118,0.46236,MID,BM25,,9.541095956350475,,0.40223909702630495,11,False,run_20260225_221138
103,103_c01,The Count of Monte Cristo,montecristo_ch117_w0167,ch117,0.108766,EARLY,BM25,,9.5057319678663,,0.3971767936596577,12,False,run_20260225_221138
103,103_c02,The Count of Monte Cristo,montecristo_ch118_w0496,ch118,0.452064,MID,BM25,,12.423417950822806,,1.0,1,False,run_20260225_221138
103,103_c02,The Count of Monte Cristo,montecristo_ch118_w0512,ch118,0.46236,MID,BM25,,11.52013446978215,,0.8834051830814785,2,False,run_20260225_221138
103,103_c02,The Count of Monte Cristo,montecristo_ch118_w0495,ch118,0.451428,MID,BM25,,10.030010101387713,,0.6910616037229662,3,False,run_20260225_221138
103,103_c02,The Count of Monte Cristo,montecristo_ch117_w0189,ch117,0.122815,EARLY,BM25,,9.575738619829462,,0.6324247512449723,4,False,run_20260225_221138
103,103_c02,The Count of Monte Cristo,montecristo_ch118_w0903,ch118,0.713606,LATE,BM25,,8.215617154178464,,0.4568618005178888,5,False,run_20260225_221138
103,103_c02,The Count of Monte Cristo,montecristo_ch118_w0274,ch118,0.310117,EARLY,BM25,,7.730725450050404,,0.3942725241115639,6,False,run_20260225_221138
103,103_c02,The Count of Monte Cristo,montecristo_ch118_w0406,ch118,0.394491,MID,BM25,,7.710683817946137,,0.3916855727557689,7,False,run_20260225_221138
103,103_c02,The Count of Monte Cristo,montecristo_ch118_w0646,ch118,0.548458,MID,BM25,,7.661779972802754,,0.3853731193667892,8,False,run_20260225_221138
103,103_c02,The Count of Monte Cristo,montecristo_ch118_w1073,ch118,0.822717,LATE,BM25,,7.5653243909794785,,0.3729227412302404,9,False,run_20260225_221138
103,103_c02,The Count of Monte Cristo,montecristo_ch118_w0574,ch118,0.502558,MID,BM25,,7.522829695635007,,0.3674375736968003,10,False,run_20260225_221138
103,103_c02,The Count of Monte Cristo,montecristo_ch118_w0641,ch118,0.545196,MID,BM25,,7.464369214913224,,0.3598915605239785,11,False,run_20260225_221138
103,103_c02,The Count of Monte Cristo,montecristo_ch118_w0644,ch118,0.547125,MID,BM25,,7.4237027280833825,,0.35464237609166477,12,False,run_20260225_221138
104,104_c01,The Count of Monte Cristo,montecristo_ch118_w0496,ch118,0.452064,MID,BM25,,13.62472879125512,,1.0,1,False,run_20260225_221138
104,104_c01,The Count of Monte Cristo,montecristo_ch117_w0118,ch117,0.077608,EARLY,BM25,,12.494517219453376,,0.8568661228451614,2,False,run_20260225_221138
104,104_c01,The Count of Monte Cristo,montecristo_ch118_w0414,ch118,0.399327,MID,BM25,,11.36220722580233,,0.7134664943366018,3,False,run_20260225_221138
104,104_c01,The Count of Monte Cristo,montecristo_ch118_w0495,ch118,0.451428,MID,BM25,,11.091861907637231,,0.6792290342671196,4,False,run_20260225_221138
104,104_c01,The Count of Monte Cristo,montecristo_ch117_w0189,ch117,0.122815,EARLY,BM25,,10.047147085366165,,0.5469227592619857,5,False,run_20260225_221138
104,104_c01,The Count of Monte Cristo,montecristo_ch118_w0654,ch118,0.553666,MID,BM25,,9.981170222472631,,0.5385672226314325,6,False,run_20260225_221138
104,104_c01,The Count of Monte Cristo,montecristo_ch118_w0406,ch118,0.394491,MID,BM25,,9.39957007734827,,0.46491138172302837,7,False,run_20260225_221138
104,104_c01,The Count of Monte Cristo,montecristo_ch117_w0061,ch117,0.040973,EARLY,BM25,,9.002569603725194,,0.4146338775461855,8,False,run_20260225_221138
104,104_c01,The Count of Monte Cristo,montecristo_ch118_w0133,ch118,0.220067,EARLY,BM25,,8.972202979967106,,0.41078814396581853,9,False,run_20260225_221138
104,104_c01,The Count of Monte Cristo,montecristo_ch118_w1073,ch118,0.822717,LATE,BM25,,8.532384155070094,,0.355087976648617,10,False,run_20260225_221138
104,104_c01,The Count of Monte Cristo,montecristo_ch118_w0512,ch118,0.46236,MID,BM25,,8.41936770712466,,0.3407751853268029,11,False,run_20260225_221138
104,104_c01,The Count of Monte Cristo,montecristo_ch118_w0574,ch118,0.502558,MID,BM25,,8.386961331169308,,0.3366711305190535,12,False,run_20260225_221138
104,104_c02,The Count of Monte Cristo,montecristo_ch118_w0992,ch118,0.770936,LATE,BM25,,13.475527472435996,,1.0,1,False,run_20260225_221138
104,104_c02,The Count of Monte Cristo,montecristo_ch118_w0990,ch118,0.769659,LATE,BM25,,13.05419803486145,,0.9416396669602618,2,False,run_20260225_221138
104,104_c02,The Count of Monte Cristo,montecristo_ch118_w0496,ch118,0.452064,MID,BM25,,13.017684669183364,,0.9365820279933719,3,False,run_20260225_221138
104,104_c02,The Count of Monte Cristo,montecristo_ch118_w0838,ch118,0.672144,LATE,BM25,,12.751221344783726,,0.8996729327154345,4,False,run_20260225_221138
104,104_c02,The Count of Monte Cristo,montecristo_ch118_w1203,ch118,0.907522,LATE,BM25,,11.84714581298314,,0.7744451550583714,5,False,run_20260225_221138
104,104_c02,The Count of Monte Cristo,montecristo_ch117_w0105,ch117,0.069222,EARLY,BM25,,11.679975657688399,,0.751289626231645,6,False,run_20260225_221138
104,104_c02,The Count of Monte Cristo,montecristo_ch118_w0406,ch118,0.394491,MID,BM25,,11.495900457770158,,0.7257924997231651,7,False,run_20260225_221138
104,104_c02,The Count of Monte Cristo,montecristo_ch118_w0632,ch118,0.539446,MID,BM25,,11.352086087169905,,0.7058720910936442,8,False,run_20260225_221138
104,104_c02,The Count of Monte Cristo,montecristo_ch118_w0941,ch118,0.737964,LATE,BM25,,11.237345855373484,,0.6899788789334776,9,False,run_20260225_221138
104,104_c02,The Count of Monte Cristo,montecristo_ch118_w0873,ch118,0.694629,LATE,BM25,,10.367767979082469,,0.569529534694736,10,False,run_20260225_221138
104,104_c02,The Count of Monte Cristo,montecristo_ch118_w0495,ch118,0.451428,MID,BM25,,10.21736227745619,,0.5486961296316679,11,False,run_20260225_221138
104,104_c02,The Count of Monte Cristo,montecristo_ch118_w0837,ch118,0.671479,LATE,BM25,,10.168467883340256,,0.541923535860844,12,False,run_20260225_221138
105,105_c01,The Count of Monte Cristo,montecristo_ch117_w0061,ch117,0.040973,EARLY,BM25,,19.204705833393888,,1.0,1,False,run_20260225_221138
105,105_c01,The Count of Monte Cristo,montecristo_ch117_w0126,ch117,0.082601,EARLY,BM25,,17.680975911826934,,0.8839201078259753,2,False,run_20260225_221138
105,105_c01,The Count of Monte Cristo,montecristo_ch118_w0631,ch118,0.538789,MID,BM25,,15.517609963646748,,0.7191118419756428,3,False,run_20260225_221138
105,105_c01,The Count of Monte Cristo,montecristo_ch118_w0653,ch118,0.552998,MID,BM25,,12.338251195734479,,0.4769038117085284,4,False,run_20260225_221138
105,105_c01,The Count of Monte Cristo,montecristo_ch117_w0123,ch117,0.080707,EARLY,BM25,,12.097847672557238,,0.4585895326137318,5,False,run_20260225_221138
105,105_c01,The Count of Monte Cristo,montecristo_ch118_w0881,ch118,0.699794,LATE,BM25,,11.838498520898437,,0.43883194884913707,6,False,run_20260225_221138
105,105_c01,The Count of Monte Cristo,montecristo_ch117_w0125,ch117,0.081969,EARLY,BM25,,11.63200972263498,,0.4231013412799709,7,False,run_20260225_221138
105,105_c01,The Count of Monte Cristo,montecristo_ch118_w0904,ch118,0.714243,LATE,BM25,,11.101709836030382,,0.38270234879076664,8,False,run_20260225_221138
105,105_c01,The Count of Monte Cristo,montecristo_ch117_w0071,ch117,0.04754,EARLY,BM25,,10.79796241225809,,0.3595624421048323,9,False,run_20260225_221138
105,105_c01,The Count of Monte Cristo,montecristo_ch118_w0838,ch118,0.672144,LATE,BM25,,10.083867277986009,,0.30516166870329964,10,False,run_20260225_221138
105,105_c01,The Count of Monte Cristo,montecristo_ch117_w0124,ch117,0.081345,EARLY,BM25,,9.85778431648452,,0.28793835017288116,11,False,run_20260225_221138
105,105_c01,The Count of Monte Cristo,montecristo_ch117_w0127,ch117,0.083266,EARLY,BM25,,9.846881242875346,,0.2871077386642375,12,False,run_20260225_221138
106,106_c01,The Count of Monte Cristo,montecristo_ch118_w0653,ch118,0.552998,MID,BM25,,16.00971612869879,,1.0,1,False,run_20260225_221138
106,106_c01,The Count of Monte Cristo,montecristo_ch118_w0631,ch118,0.538789,MID,BM25,,15.718915161853763,,0.9715453340840412,2,False,run_20260225_221138
106,106_c01,The Count of Monte Cristo,montecristo_ch117_w0126,ch117,0.082601,EARLY,BM25,,13.290952952691619,,0.7339709743154934,3,False,run_20260225_221138
106,106_c01,The Count of Monte Cristo,montecristo_ch117_w0123,ch117,0.080707,EARLY,BM25,,12.389321778191311,,0.6457470109354402,4,False,run_20260225_221138
106,106_c01,The Count of Monte Cristo,montecristo_ch118_w0881,ch118,0.699794,LATE,BM25,,12.074360258363974,,0.6149282522486935,5,False,run_20260225_221138
106,106_c01,The Count of Monte Cristo,montecristo_ch118_w0534,ch118,0.476426,MID,BM25,,11.616528393635257,,0.5701297328425368,6,False,run_20260225_221138
106,106_c01,The Count of Monte Cristo,montecristo_ch117_w0071,ch117,0.04754,EARLY,BM25,,11.530200504649681,,0.5616826108574727,7,False,run_20260225_221138
106,106_c01,The Count of Monte Cristo,montecristo_ch118_w0998,ch118,0.774788,LATE,BM25,,10.389488636577287,,0.4500647731847839,8,False,run_20260225_221138
106,106_c01,The Count of Monte Cristo,montecristo_ch117_w0097,ch117,0.064007,EARLY,BM25,,10.298491484080856,,0.44116076711602353,9,False,run_20260225_221138
106,106_c01,The Count of Monte Cristo,montecristo_ch118_w1162,ch118,0.880946,LATE,BM25,,10.241512704913102,,0.4355854344645966,10,False,run_20260225_221138
106,106_c01,The Count of Monte Cristo,montecristo_ch117_w0098,ch117,0.064647,EARLY,BM25,,10.166804888125732,,0.4282753282051214,11,False,run_20260225_221138
106,106_c01,The Count of Monte Cristo,montecristo_ch118_w0828,ch118,0.665653,LATE,BM25,,9.96309232067988,,0.4083421996724263,12,False,run_20260225_221138
106,106_c02,The Count of Monte Cristo,montecristo_ch117_w0123,ch117,0.080707,EARLY,BM25,,13.524233146617199,,1.0,1,False,run_20260225_221138
106,106_c02,The Count of Monte Cristo,montecristo_ch117_w0126,ch117,0.082601,EARLY,BM25,,12.78515517825339,,0.8855400986748723,2,False,run_20260225_221138
106,106_c02,The Count of Monte Cristo,montecristo_ch118_w0653,ch118,0.552998,MID,BM25,,12.246292171282658,,0.8020871894477489,3,False,run_20260225_221138
106,106_c02,The Count of Monte Cristo,montecristo_ch118_w0631,ch118,0.538789,MID,BM25,,12.046714520533659,,0.7711788966975224,4,False,run_20260225_221138
106,106_c02,The Count of Monte Cristo,montecristo_ch118_w0290,ch118,0.32039,EARLY,BM25,,12.001411944408309,,0.7641629543815025,5,False,run_20260225_221138
106,106_c02,The Count of Monte Cristo,montecristo_ch118_w0915,ch118,0.721403,LATE,BM25,,11.968190518449243,,0.7590180017514399,6,False,run_20260225_221138
106,106_c02,The Count of Monte Cristo,montecristo_ch117_w0065,ch117,0.043586,EARLY,BM25,,11.819072139552539,,0.7359242610841791,7,False,run_20260225_221138
106,106_c02,The Count of Monte Cristo,montecristo_ch117_w0061,ch117,0.040973,EARLY,BM25,,11.437872159120309,,0.6768883893452236,8,False,run_20260225_221138
106,106_c02,The Count of Monte Cristo,montecristo_ch118_w0944,ch118,0.739906,LATE,BM25,,11.260074839965412,,0.6493531840252834,9,False,run_20260225_221138
106,106_c02,The Count of Monte Cristo,montecristo_ch117_w0071,ch117,0.04754,EARLY,BM25,,10.711442701385163,,0.5643873439736452,10,False,run_20260225_221138
106,106_c02,The Count of Monte Cristo,montecristo_ch117_w0058,ch117,0.038975,EARLY,BM25,,9.762917592156882,,0.4174906767018197,11,False,run_20260225_221138
106,106_c02,The Count of Monte Cristo,montecristo_ch118_w1152,ch118,0.874396,LATE,BM25,,9.662071730812395,,0.4018728287444638,12,False,run_20260225_221138
106,106_c03,The Count of Monte Cristo,montecristo_ch117_w0126,ch117,0.082601,EARLY,BM25,,12.452986825910322,,1.0,1,False,run_20260225_221138
106,106_c03,The Count of Monte Cristo,montecristo_ch118_w0653,ch118,0.552998,MID,BM25,,11.856906973540447,,0.9269095839163822,2,False,run_20260225_221138
106,106_c03,The Count of Monte Cristo,montecristo_ch118_w0631,ch118,0.538789,MID,BM25,,11.817079084509194,,0.9220259479916771,3,False,run_20260225_221138
106,106_c03,The Count of Monte Cristo,montecristo_ch117_w0123,ch117,0.080707,EARLY,BM25,,11.63222223733301,,0.8993590790775623,4,False,run_20260225_221138
106,106_c03,The Count of Monte Cristo,montecristo_ch117_w0075,ch117,0.050164,EARLY,BM25,,10.72784181112429,,0.7884653097500628,5,False,run_20260225_221138
106,106_c03,The Count of Monte Cristo,montecristo_ch117_w0058,ch117,0.038975,EARLY,BM25,,10.439662170117419,,0.7531291550649524,6,False,run_20260225_221138
106,106_c03,The Count of Monte Cristo,montecristo_ch118_w0654,ch118,0.553666,MID,BM25,,8.744756090615384,,0.5453023176354821,7,False,run_20260225_221138
106,106_c03,The Count of Monte Cristo,montecristo_ch117_w0066,ch117,0.044239,EARLY,BM25,,8.598341368370507,,0.5273491643337916,8,False,run_20260225_221138
106,106_c03,The Count of Monte Cristo,montecristo_ch118_w0880,ch118,0.699146,LATE,BM25,,8.416625022435088,,0.5050673789642488,9,False,run_20260225_221138
106,106_c03,The Count of Monte Cristo,montecristo_ch118_w0915,ch118,0.721403,LATE,BM25,,8.387119351284593,,0.5014494378903439,10,False,run_20260225_221138
106,106_c03,The Count of Monte Cristo,montecristo_ch117_w0105,ch117,0.069222,EARLY,BM25,,8.365247013477198,,0.49876748468439674,11,False,run_20260225_221138
106,106_c03,The Count of Monte Cristo,montecristo_ch118_w0881,ch118,0.699794,LATE,BM25,,8.135741643095084,,0.4706258809244955,12,False,run_20260225_221138
107,107_c01,The Count of Monte Cristo,montecristo_ch117_w0126,ch117,0.082601,EARLY,BM25,,16.517926836760633,,1.0,1,False,run_20260225_221138
107,107_c01,The Count of Monte Cristo,montecristo_ch117_w0132,ch117,0.086534,EARLY,BM25,,16.32502690492955,,0.9833392130447365,2,False,run_20260225_221138
107,107_c01,The Count of Monte Cristo,montecristo_ch118_w0631,ch118,0.538789,MID,BM25,,12.384732757556353,,0.6430156022103732,3,False,run_20260225_221138
